Deprotection	FG	onDNAincompatible
X.X.X_Nitro_fluoro_FROM_amines_aliphatic_primary_AND_Null	THIOLS	1
X.X.X_Nitro_fluoro_FROM_amines_aliphatic_primary_AND_Null	calc_THIOPHENOLS	1
X.X.X_Nitro_fluoro_FROM_amines_aliphatic_primary_AND_Null	calc_NITRO	0
X.X.X_Nitro_fluoro_FROM_amines_aliphatic_primary_AND_Null	calc_PHENOLS	1
X.X.X_Nitro_fluoro_FROM_amines_aliphatic_primary_AND_Null	SEC_FMOC	0
X.X.X_Nitro_fluoro_FROM_amines_aliphatic_primary_AND_Null	SULFONYL_CHLORIDES	1
X.X.X_Nitro_fluoro_FROM_amines_aliphatic_primary_AND_Null	BORONICS_AROMATIC	0
X.X.X_Nitro_fluoro_FROM_amines_aliphatic_primary_AND_Null	TERT_FMOC	0
X.X.X_Nitro_fluoro_FROM_amines_aliphatic_primary_AND_Null	ESTERS_METHYL_ETHYL	0
X.X.X_Nitro_fluoro_FROM_amines_aliphatic_primary_AND_Null	NITRO_FLUORO	1
X.X.X_Nitro_fluoro_FROM_amines_aliphatic_primary_AND_Null	SEC_ANILINE_BOC	0
X.X.X_Nitro_fluoro_FROM_amines_aliphatic_primary_AND_Null	TERT_ANILINE_BOC	0
X.X.X_Nitro_fluoro_FROM_amines_aliphatic_primary_AND_Null	O_NITRO_SEC_ANILINE	0
X.X.X_Nitro_fluoro_FROM_amines_aliphatic_primary_AND_Null	calc_ARYLHALIDE	0
X.X.X_Nitro_fluoro_FROM_amines_aliphatic_primary_AND_Null	AMINES_ALIPHATIC_PRIMARY	0
X.X.X_Nitro_fluoro_FROM_amines_aliphatic_primary_AND_Null	calc_AMINES_AROMATIC_PRIMARY	1
X.X.X_Nitro_fluoro_FROM_amines_aliphatic_primary_AND_Null	ISOCYANATES	1
X.X.X_Nitro_fluoro_FROM_amines_aliphatic_primary_AND_Null	ISOTHIOCYANATES	1
X.X.X_Nitro_fluoro_FROM_amines_aliphatic_primary_AND_Null	O_IODO_ANILINE	1
X.X.X_Nitro_fluoro_FROM_amines_aliphatic_primary_AND_Null	HYDRAZINES_PRIMARY	1
X.X.X_Nitro_fluoro_FROM_amines_aliphatic_primary_AND_Null	A_H_KETONES	0
X.X.X_Nitro_fluoro_FROM_amines_aliphatic_primary_AND_Null	KETONES_A_BROMO	1
X.X.X_Nitro_fluoro_FROM_amines_aliphatic_primary_AND_Null	YNONES	0
X.X.X_Nitro_fluoro_FROM_amines_aliphatic_primary_AND_Null	AMIDINES_PRIMARY	1
X.X.X_Nitro_fluoro_FROM_amines_aliphatic_primary_AND_Null	AMIDINES_SECONDARY	1
X.X.X_Nitro_fluoro_FROM_amines_aliphatic_primary_AND_Null	GUANIDINES_SECONDARY_PRIMARY	1
X.X.X_Nitro_fluoro_FROM_amines_aliphatic_primary_AND_Null	GUANIDINES_SECONDARY_SECONDARY	1
X.X.X_Nitro_fluoro_FROM_amines_aliphatic_primary_AND_Null	GUANIDINES_TERTIARY_PRIMARY	1
X.X.X_Nitro_fluoro_FROM_amines_aliphatic_primary_AND_Null	GUANIDINES_TERTIARY_SECONDARY	1
X.X.X_Nitro_fluoro_FROM_amines_aliphatic_primary_AND_Null	calc_NAS_ELECTROPHILE	1
X.X.X_Nitro_fluoro_FROM_amines_aliphatic_primary_AND_Null	O_AMINO_PHENOLS	1
X.X.X_Nitro_fluoro_FROM_amines_aliphatic_primary_AND_Null	O_AMINO_THIOPHENOLS	1
X.X.X_Nitro_fluoro_FROM_amines_aliphatic_primary_AND_Null	O_IODO_SEC_ANILINE	0
X.X.X_Nitro_fluoro_FROM_amines_aliphatic_primary_AND_Null	TRIAZINE_DICHLORO	1
X.X.X_Nitro_fluoro_FROM_amines_aliphatic_primary_AND_Null	TRIAZINE_MONOCHLORO	1
X.X.X_Nitro_fluoro_FROM_amines_aliphatic_primary_AND_Null	ARMINES_AROMATIC_SECONDARY_1	0
X.X.X_Nitro_fluoro_FROM_amines_aliphatic_primary_AND_Null	calc_SEC_ALIPHATIC_BOC	1
X.X.X_Nitro_fluoro_FROM_amines_aliphatic_secondary_AND_Null	NO_FG	0
X.X.X_Nitro_fluoro_FROM_amines_aliphatic_secondary_AND_Null	ALDEHYDES	0
X.X.X_Nitro_fluoro_FROM_amines_aliphatic_secondary_AND_Null	ALKYNES_TERMINAL	0
X.X.X_Nitro_fluoro_FROM_amines_aliphatic_secondary_AND_Null	AMINES_ALIPHATIC_SECONDARY	0
X.X.X_Nitro_fluoro_FROM_amines_aliphatic_secondary_AND_Null	AZIDE	0
X.X.X_Nitro_fluoro_FROM_amines_aliphatic_secondary_AND_Null	CARBOXYLIC_ACIDS	1
X.X.X_Nitro_fluoro_FROM_amines_aliphatic_secondary_AND_Null	THIOLS	1
X.X.X_Nitro_fluoro_FROM_amines_aliphatic_secondary_AND_Null	calc_THIOPHENOLS	1
X.X.X_Nitro_fluoro_FROM_amines_aliphatic_secondary_AND_Null	calc_NITRO	0
X.X.X_Nitro_fluoro_FROM_amines_aliphatic_secondary_AND_Null	calc_PHENOLS	1
X.X.X_Nitro_fluoro_FROM_amines_aliphatic_secondary_AND_Null	SEC_FMOC	0
X.X.X_Nitro_fluoro_FROM_amines_aliphatic_secondary_AND_Null	SULFONYL_CHLORIDES	1
X.X.X_Nitro_fluoro_FROM_amines_aliphatic_secondary_AND_Null	BORONICS_AROMATIC	0
X.X.X_Nitro_fluoro_FROM_amines_aliphatic_secondary_AND_Null	TERT_FMOC	0
X.X.X_Nitro_fluoro_FROM_amines_aliphatic_secondary_AND_Null	ESTERS_METHYL_ETHYL	0
X.X.X_Nitro_fluoro_FROM_amines_aliphatic_secondary_AND_Null	NITRO_FLUORO	1
X.X.X_Nitro_fluoro_FROM_amines_aliphatic_secondary_AND_Null	SEC_ANILINE_BOC	0
X.X.X_Nitro_fluoro_FROM_amines_aliphatic_secondary_AND_Null	TERT_ANILINE_BOC	0
X.X.X_Nitro_fluoro_FROM_amines_aliphatic_secondary_AND_Null	O_NITRO_SEC_ANILINE	0
X.X.X_Nitro_fluoro_FROM_amines_aliphatic_secondary_AND_Null	calc_ARYLHALIDE	0
X.X.X_Nitro_fluoro_FROM_amines_aliphatic_secondary_AND_Null	AMINES_ALIPHATIC_PRIMARY	1
X.X.X_Nitro_fluoro_FROM_amines_aliphatic_secondary_AND_Null	calc_AMINES_AROMATIC_PRIMARY	1
X.X.X_Nitro_fluoro_FROM_amines_aliphatic_secondary_AND_Null	ISOCYANATES	1
X.X.X_Nitro_fluoro_FROM_amines_aliphatic_secondary_AND_Null	ISOTHIOCYANATES	1
X.X.X_Nitro_fluoro_FROM_amines_aliphatic_secondary_AND_Null	O_IODO_ANILINE	1
X.X.X_Nitro_fluoro_FROM_amines_aliphatic_secondary_AND_Null	HYDRAZINES_PRIMARY	1
X.X.X_Nitro_fluoro_FROM_amines_aliphatic_secondary_AND_Null	A_H_KETONES	0
X.X.X_Nitro_fluoro_FROM_amines_aliphatic_secondary_AND_Null	KETONES_A_BROMO	1
X.X.X_Nitro_fluoro_FROM_amines_aliphatic_secondary_AND_Null	YNONES	0
X.X.X_Nitro_fluoro_FROM_amines_aliphatic_secondary_AND_Null	AMIDINES_PRIMARY	1
X.X.X_Nitro_fluoro_FROM_amines_aliphatic_secondary_AND_Null	AMIDINES_SECONDARY	1
X.X.X_Nitro_fluoro_FROM_amines_aliphatic_secondary_AND_Null	GUANIDINES_SECONDARY_PRIMARY	1
X.X.X_Nitro_fluoro_FROM_amines_aliphatic_secondary_AND_Null	GUANIDINES_SECONDARY_SECONDARY	1
X.X.X_Nitro_fluoro_FROM_amines_aliphatic_secondary_AND_Null	GUANIDINES_TERTIARY_PRIMARY	1
X.X.X_Nitro_fluoro_FROM_amines_aliphatic_secondary_AND_Null	GUANIDINES_TERTIARY_SECONDARY	1
X.X.X_Nitro_fluoro_FROM_amines_aliphatic_secondary_AND_Null	calc_NAS_ELECTROPHILE	1
X.X.X_Nitro_fluoro_FROM_amines_aliphatic_secondary_AND_Null	O_AMINO_PHENOLS	1
X.X.X_Nitro_fluoro_FROM_amines_aliphatic_secondary_AND_Null	O_AMINO_THIOPHENOLS	1
X.X.X_Nitro_fluoro_FROM_amines_aliphatic_secondary_AND_Null	O_IODO_SEC_ANILINE	0
X.X.X_Nitro_fluoro_FROM_amines_aliphatic_secondary_AND_Null	TRIAZINE_DICHLORO	1
X.X.X_Nitro_fluoro_FROM_amines_aliphatic_secondary_AND_Null	TRIAZINE_MONOCHLORO	1
X.X.X_Nitro_fluoro_FROM_amines_aliphatic_secondary_AND_Null	ARMINES_AROMATIC_SECONDARY_1	0
X.X.X_Nitro_fluoro_FROM_amines_aliphatic_secondary_AND_Null	calc_SEC_ALIPHATIC_BOC	1
X.X.X_O_nitro_sec_aniline_WITH_Carboxylic_acid_FROM_amines_aliphatic_primary_AND_Null	NO_FG	0
X.X.X_O_nitro_sec_aniline_WITH_Carboxylic_acid_FROM_amines_aliphatic_primary_AND_Null	ALDEHYDES	0
X.X.X_O_nitro_sec_aniline_WITH_Carboxylic_acid_FROM_amines_aliphatic_primary_AND_Null	ALKYNES_TERMINAL	0
X.X.X_O_nitro_sec_aniline_WITH_Carboxylic_acid_FROM_amines_aliphatic_primary_AND_Null	AMINES_ALIPHATIC_SECONDARY	1
X.X.X_O_nitro_sec_aniline_WITH_Carboxylic_acid_FROM_amines_aliphatic_primary_AND_Null	AZIDE	0
X.X.X_O_nitro_sec_aniline_WITH_Carboxylic_acid_FROM_amines_aliphatic_primary_AND_Null	CARBOXYLIC_ACIDS	1
X.X.X_O_nitro_sec_aniline_WITH_Carboxylic_acid_FROM_amines_aliphatic_primary_AND_Null	THIOLS	1
X.X.X_O_nitro_sec_aniline_WITH_Carboxylic_acid_FROM_amines_aliphatic_primary_AND_Null	calc_THIOPHENOLS	1
X.X.X_O_nitro_sec_aniline_WITH_Carboxylic_acid_FROM_amines_aliphatic_primary_AND_Null	calc_NITRO	0
X.X.X_O_nitro_sec_aniline_WITH_Carboxylic_acid_FROM_amines_aliphatic_primary_AND_Null	calc_PHENOLS	1
X.X.X_O_nitro_sec_aniline_WITH_Carboxylic_acid_FROM_amines_aliphatic_primary_AND_Null	SEC_FMOC	0
X.X.X_O_nitro_sec_aniline_WITH_Carboxylic_acid_FROM_amines_aliphatic_primary_AND_Null	SULFONYL_CHLORIDES	1
X.X.X_O_nitro_sec_aniline_WITH_Carboxylic_acid_FROM_amines_aliphatic_primary_AND_Null	BORONICS_AROMATIC	0
X.X.X_O_nitro_sec_aniline_WITH_Carboxylic_acid_FROM_amines_aliphatic_primary_AND_Null	TERT_FMOC	0
X.X.X_O_nitro_sec_aniline_WITH_Carboxylic_acid_FROM_amines_aliphatic_primary_AND_Null	ESTERS_METHYL_ETHYL	0
X.X.X_O_nitro_sec_aniline_WITH_Carboxylic_acid_FROM_amines_aliphatic_primary_AND_Null	NITRO_FLUORO	1
X.X.X_O_nitro_sec_aniline_WITH_Carboxylic_acid_FROM_amines_aliphatic_primary_AND_Null	SEC_ANILINE_BOC	0
X.X.X_O_nitro_sec_aniline_WITH_Carboxylic_acid_FROM_amines_aliphatic_primary_AND_Null	TERT_ANILINE_BOC	0
X.X.X_O_nitro_sec_aniline_WITH_Carboxylic_acid_FROM_amines_aliphatic_primary_AND_Null	O_NITRO_SEC_ANILINE	1
X.X.X_O_nitro_sec_aniline_WITH_Carboxylic_acid_FROM_amines_aliphatic_primary_AND_Null	calc_ARYLHALIDE	0
X.X.X_O_nitro_sec_aniline_WITH_Carboxylic_acid_FROM_amines_aliphatic_primary_AND_Null	AMINES_ALIPHATIC_PRIMARY	0
X.X.X_O_nitro_sec_aniline_WITH_Carboxylic_acid_FROM_amines_aliphatic_primary_AND_Null	calc_AMINES_AROMATIC_PRIMARY	1
X.X.X_O_nitro_sec_aniline_WITH_Carboxylic_acid_FROM_amines_aliphatic_primary_AND_Null	ISOCYANATES	1
X.X.X_O_nitro_sec_aniline_WITH_Carboxylic_acid_FROM_amines_aliphatic_primary_AND_Null	ISOTHIOCYANATES	1
X.X.X_O_nitro_sec_aniline_WITH_Carboxylic_acid_FROM_amines_aliphatic_primary_AND_Null	O_IODO_ANILINE	1
X.X.X_O_nitro_sec_aniline_WITH_Carboxylic_acid_FROM_amines_aliphatic_primary_AND_Null	HYDRAZINES_PRIMARY	1
X.X.X_O_nitro_sec_aniline_WITH_Carboxylic_acid_FROM_amines_aliphatic_primary_AND_Null	A_H_KETONES	0
X.X.X_O_nitro_sec_aniline_WITH_Carboxylic_acid_FROM_amines_aliphatic_primary_AND_Null	KETONES_A_BROMO	1
X.X.X_O_nitro_sec_aniline_WITH_Carboxylic_acid_FROM_amines_aliphatic_primary_AND_Null	YNONES	0
X.X.X_O_nitro_sec_aniline_WITH_Carboxylic_acid_FROM_amines_aliphatic_primary_AND_Null	AMIDINES_PRIMARY	1
X.X.X_O_nitro_sec_aniline_WITH_Carboxylic_acid_FROM_amines_aliphatic_primary_AND_Null	AMIDINES_SECONDARY	1
X.X.X_O_nitro_sec_aniline_WITH_Carboxylic_acid_FROM_amines_aliphatic_primary_AND_Null	GUANIDINES_SECONDARY_PRIMARY	1
X.X.X_O_nitro_sec_aniline_WITH_Carboxylic_acid_FROM_amines_aliphatic_primary_AND_Null	GUANIDINES_SECONDARY_SECONDARY	1
X.X.X_O_nitro_sec_aniline_WITH_Carboxylic_acid_FROM_amines_aliphatic_primary_AND_Null	GUANIDINES_TERTIARY_PRIMARY	1
X.X.X_O_nitro_sec_aniline_WITH_Carboxylic_acid_FROM_amines_aliphatic_primary_AND_Null	GUANIDINES_TERTIARY_SECONDARY	1
X.X.X_O_nitro_sec_aniline_WITH_Carboxylic_acid_FROM_amines_aliphatic_primary_AND_Null	calc_NAS_ELECTROPHILE	1
X.X.X_O_nitro_sec_aniline_WITH_Carboxylic_acid_FROM_amines_aliphatic_primary_AND_Null	O_AMINO_PHENOLS	1
X.X.X_O_nitro_sec_aniline_WITH_Carboxylic_acid_FROM_amines_aliphatic_primary_AND_Null	O_AMINO_THIOPHENOLS	1
X.X.X_O_nitro_sec_aniline_WITH_Carboxylic_acid_FROM_amines_aliphatic_primary_AND_Null	O_IODO_SEC_ANILINE	0
X.X.X_O_nitro_sec_aniline_WITH_Carboxylic_acid_FROM_amines_aliphatic_primary_AND_Null	TRIAZINE_DICHLORO	1
X.X.X_O_nitro_sec_aniline_WITH_Carboxylic_acid_FROM_amines_aliphatic_primary_AND_Null	TRIAZINE_MONOCHLORO	1
X.X.X_O_nitro_sec_aniline_WITH_Carboxylic_acid_FROM_amines_aliphatic_primary_AND_Null	ARMINES_AROMATIC_SECONDARY_1	0
X.X.X_O_nitro_sec_aniline_WITH_Carboxylic_acid_FROM_amines_aliphatic_primary_AND_Null	calc_SEC_ALIPHATIC_BOC	0
X.X.X_O_iodo_aniline_FROM_amines_aliphatic_primary_AND_Null	NO_FG	0
X.X.X_O_iodo_aniline_FROM_amines_aliphatic_primary_AND_Null	ALDEHYDES	0
X.X.X_O_iodo_aniline_FROM_amines_aliphatic_primary_AND_Null	ALKYNES_TERMINAL	0
X.X.X_O_iodo_aniline_FROM_amines_aliphatic_primary_AND_Null	AMINES_ALIPHATIC_SECONDARY	1
X.X.X_O_iodo_aniline_FROM_amines_aliphatic_primary_AND_Null	AZIDE	0
X.X.X_O_iodo_aniline_FROM_amines_aliphatic_primary_AND_Null	CARBOXYLIC_ACIDS	1
X.X.X_O_iodo_aniline_FROM_amines_aliphatic_primary_AND_Null	THIOLS	1
X.X.X_O_iodo_aniline_FROM_amines_aliphatic_primary_AND_Null	calc_THIOPHENOLS	1
X.X.X_O_iodo_aniline_FROM_amines_aliphatic_primary_AND_Null	calc_NITRO	0
X.X.X_O_iodo_aniline_FROM_amines_aliphatic_primary_AND_Null	calc_PHENOLS	1
X.X.X_O_iodo_aniline_FROM_amines_aliphatic_primary_AND_Null	SEC_FMOC	0
X.X.X_O_iodo_aniline_FROM_amines_aliphatic_primary_AND_Null	SULFONYL_CHLORIDES	1
X.X.X_O_iodo_aniline_FROM_amines_aliphatic_primary_AND_Null	BORONICS_AROMATIC	0
X.X.X_O_iodo_aniline_FROM_amines_aliphatic_primary_AND_Null	TERT_FMOC	0
X.X.X_O_iodo_aniline_FROM_amines_aliphatic_primary_AND_Null	ESTERS_METHYL_ETHYL	0
X.X.X_O_iodo_aniline_FROM_amines_aliphatic_primary_AND_Null	NITRO_FLUORO	1
X.X.X_O_iodo_aniline_FROM_amines_aliphatic_primary_AND_Null	SEC_ANILINE_BOC	0
X.X.X_O_iodo_aniline_FROM_amines_aliphatic_primary_AND_Null	TERT_ANILINE_BOC	0
X.X.X_O_iodo_aniline_FROM_amines_aliphatic_primary_AND_Null	O_NITRO_SEC_ANILINE	0
X.X.X_O_iodo_aniline_FROM_amines_aliphatic_primary_AND_Null	calc_ARYLHALIDE	0
X.X.X_O_iodo_aniline_FROM_amines_aliphatic_primary_AND_Null	AMINES_ALIPHATIC_PRIMARY	0
X.X.X_O_iodo_aniline_FROM_amines_aliphatic_primary_AND_Null	calc_AMINES_AROMATIC_PRIMARY	1
X.X.X_O_iodo_aniline_FROM_amines_aliphatic_primary_AND_Null	ISOCYANATES	1
X.X.X_O_iodo_aniline_FROM_amines_aliphatic_primary_AND_Null	ISOTHIOCYANATES	1
X.X.X_O_iodo_aniline_FROM_amines_aliphatic_primary_AND_Null	O_IODO_ANILINE	1
X.X.X_O_iodo_aniline_FROM_amines_aliphatic_primary_AND_Null	HYDRAZINES_PRIMARY	1
X.X.X_O_iodo_aniline_FROM_amines_aliphatic_primary_AND_Null	A_H_KETONES	0
X.X.X_O_iodo_aniline_FROM_amines_aliphatic_primary_AND_Null	KETONES_A_BROMO	1
X.X.X_O_iodo_aniline_FROM_amines_aliphatic_primary_AND_Null	YNONES	0
X.X.X_O_iodo_aniline_FROM_amines_aliphatic_primary_AND_Null	AMIDINES_PRIMARY	1
X.X.X_O_iodo_aniline_FROM_amines_aliphatic_primary_AND_Null	AMIDINES_SECONDARY	1
X.X.X_O_iodo_aniline_FROM_amines_aliphatic_primary_AND_Null	GUANIDINES_SECONDARY_PRIMARY	1
X.X.X_O_iodo_aniline_FROM_amines_aliphatic_primary_AND_Null	GUANIDINES_SECONDARY_SECONDARY	1
X.X.X_O_iodo_aniline_FROM_amines_aliphatic_primary_AND_Null	GUANIDINES_TERTIARY_PRIMARY	1
X.X.X_O_iodo_aniline_FROM_amines_aliphatic_primary_AND_Null	GUANIDINES_TERTIARY_SECONDARY	1
X.X.X_O_iodo_aniline_FROM_amines_aliphatic_primary_AND_Null	calc_NAS_ELECTROPHILE	1
X.X.X_O_iodo_aniline_FROM_amines_aliphatic_primary_AND_Null	O_AMINO_PHENOLS	1
X.X.X_O_iodo_aniline_FROM_amines_aliphatic_primary_AND_Null	O_AMINO_THIOPHENOLS	1
X.X.X_O_iodo_aniline_FROM_amines_aliphatic_primary_AND_Null	O_IODO_SEC_ANILINE	0
X.X.X_O_iodo_aniline_FROM_amines_aliphatic_primary_AND_Null	TRIAZINE_DICHLORO	1
X.X.X_O_iodo_aniline_FROM_amines_aliphatic_primary_AND_Null	TRIAZINE_MONOCHLORO	1
X.X.X_O_iodo_aniline_FROM_amines_aliphatic_primary_AND_Null	ARMINES_AROMATIC_SECONDARY_1	0
X.X.X_O_iodo_aniline_FROM_amines_aliphatic_primary_AND_Null	calc_SEC_ALIPHATIC_BOC	1
X.X.X_O_iodo_aniline_FROM_amines_aliphatic_secondary_AND_Null	NO_FG	0
X.X.X_O_iodo_aniline_FROM_amines_aliphatic_secondary_AND_Null	ALDEHYDES	0
X.X.X_O_iodo_aniline_FROM_amines_aliphatic_secondary_AND_Null	ALKYNES_TERMINAL	0
X.X.X_O_iodo_aniline_FROM_amines_aliphatic_secondary_AND_Null	AMINES_ALIPHATIC_SECONDARY	0
X.X.X_O_iodo_aniline_FROM_amines_aliphatic_secondary_AND_Null	AZIDE	0
X.X.X_O_iodo_aniline_FROM_amines_aliphatic_secondary_AND_Null	CARBOXYLIC_ACIDS	1
X.X.X_O_iodo_aniline_FROM_amines_aliphatic_secondary_AND_Null	THIOLS	1
X.X.X_O_iodo_aniline_FROM_amines_aliphatic_secondary_AND_Null	calc_THIOPHENOLS	1
X.X.X_O_iodo_aniline_FROM_amines_aliphatic_secondary_AND_Null	calc_NITRO	0
X.X.X_O_iodo_aniline_FROM_amines_aliphatic_secondary_AND_Null	calc_PHENOLS	1
X.X.X_O_iodo_aniline_FROM_amines_aliphatic_secondary_AND_Null	SEC_FMOC	0
X.X.X_O_iodo_aniline_FROM_amines_aliphatic_secondary_AND_Null	SULFONYL_CHLORIDES	1
X.X.X_O_iodo_aniline_FROM_amines_aliphatic_secondary_AND_Null	BORONICS_AROMATIC	0
X.X.X_O_iodo_aniline_FROM_amines_aliphatic_secondary_AND_Null	TERT_FMOC	0
X.X.X_O_iodo_aniline_FROM_amines_aliphatic_secondary_AND_Null	ESTERS_METHYL_ETHYL	0
X.X.X_O_iodo_aniline_FROM_amines_aliphatic_secondary_AND_Null	NITRO_FLUORO	1
X.X.X_O_iodo_aniline_FROM_amines_aliphatic_secondary_AND_Null	SEC_ANILINE_BOC	0
X.X.X_O_iodo_aniline_FROM_amines_aliphatic_secondary_AND_Null	TERT_ANILINE_BOC	0
X.X.X_O_iodo_aniline_FROM_amines_aliphatic_secondary_AND_Null	O_NITRO_SEC_ANILINE	0
X.X.X_O_iodo_aniline_FROM_amines_aliphatic_secondary_AND_Null	calc_ARYLHALIDE	0
X.X.X_O_iodo_aniline_FROM_amines_aliphatic_secondary_AND_Null	AMINES_ALIPHATIC_PRIMARY	1
X.X.X_O_iodo_aniline_FROM_amines_aliphatic_secondary_AND_Null	calc_AMINES_AROMATIC_PRIMARY	1
X.X.X_O_iodo_aniline_FROM_amines_aliphatic_secondary_AND_Null	ISOCYANATES	1
X.X.X_O_iodo_aniline_FROM_amines_aliphatic_secondary_AND_Null	ISOTHIOCYANATES	1
X.X.X_O_iodo_aniline_FROM_amines_aliphatic_secondary_AND_Null	O_IODO_ANILINE	1
X.X.X_O_iodo_aniline_FROM_amines_aliphatic_secondary_AND_Null	HYDRAZINES_PRIMARY	1
X.X.X_O_iodo_aniline_FROM_amines_aliphatic_secondary_AND_Null	A_H_KETONES	0
X.X.X_O_iodo_aniline_FROM_amines_aliphatic_secondary_AND_Null	KETONES_A_BROMO	1
X.X.X_O_iodo_aniline_FROM_amines_aliphatic_secondary_AND_Null	YNONES	0
X.X.X_O_iodo_aniline_FROM_amines_aliphatic_secondary_AND_Null	AMIDINES_PRIMARY	1
X.X.X_O_iodo_aniline_FROM_amines_aliphatic_secondary_AND_Null	AMIDINES_SECONDARY	1
X.X.X_O_iodo_aniline_FROM_amines_aliphatic_secondary_AND_Null	GUANIDINES_SECONDARY_PRIMARY	1
X.X.X_O_iodo_aniline_FROM_amines_aliphatic_secondary_AND_Null	GUANIDINES_SECONDARY_SECONDARY	1
X.X.X_O_iodo_aniline_FROM_amines_aliphatic_secondary_AND_Null	GUANIDINES_TERTIARY_PRIMARY	1
X.X.X_O_iodo_aniline_FROM_amines_aliphatic_secondary_AND_Null	GUANIDINES_TERTIARY_SECONDARY	1
X.X.X_O_iodo_aniline_FROM_amines_aliphatic_secondary_AND_Null	calc_NAS_ELECTROPHILE	1
X.X.X_O_iodo_aniline_FROM_amines_aliphatic_secondary_AND_Null	O_AMINO_PHENOLS	1
X.X.X_O_iodo_aniline_FROM_amines_aliphatic_secondary_AND_Null	O_AMINO_THIOPHENOLS	1
X.X.X_O_iodo_aniline_FROM_amines_aliphatic_secondary_AND_Null	O_IODO_SEC_ANILINE	0
X.X.X_O_iodo_aniline_FROM_amines_aliphatic_secondary_AND_Null	TRIAZINE_DICHLORO	1
X.X.X_O_iodo_aniline_FROM_amines_aliphatic_secondary_AND_Null	TRIAZINE_MONOCHLORO	1
X.X.X_O_iodo_aniline_FROM_amines_aliphatic_secondary_AND_Null	ARMINES_AROMATIC_SECONDARY_1	0
X.X.X_O_iodo_aniline_FROM_amines_aliphatic_secondary_AND_Null	calc_SEC_ALIPHATIC_BOC	1
